ID,Beacon_Score,Mortgage_Balance,Services,Avg_Monthly_Transactions,Has_Payroll,Has_Investment,Has_Visa,VISA_balance,Has_Deposit,Not_Mortgage_Balance,Income,Age,Gender,Sector,Tenure_In_Months,City,TermInMonths,TermToMaturity,NumberOfParties,InterestRate,Type,not mortgage lending,deposit 
12780,775,82678.2,5,3,0,0,0,0,1,72975.35,NA,71,M,Regular,473,VANCOUVER                                                                                           ,60,5,1,0.0299,FixedTFixedR,26096.56911,46878.78089
2255,713,96566.49,6,3,1,0,1,0,1,20056.21,NA,70,M,Regular,334,VANCOUVER                                                                                           ,28,9.333333333,2,0.036,FixedTFixedR,3357.439251,16698.77075
4161,827,160627.58,8,3,0,1,1,0,1,183644.98,NA,70,M,Regular,465,COQUITLAM                                                                                           ,60,11,1,0.0365,FixedTVariableR,30948.42941,152696.5506
9921,801,694672.37,4,3,0,0,1,0,1,93457.08,NA,70,M,Regular,111,BURNABY                                                                                             ,60,8,2,0.0365,FixedTVariableR,24719.95694,68737.12306
11102,812,560248.21,3,3,0,0,0,0,1,16463.02,NA,70,M,Regular,153,SURREY                                                                                              ,60,24,3,0.0254,FixedTFixedR,9814.669797,6648.350203
11397,0,633809.58,3,3,0,0,0,0,1,77593.58,NA,70,F,Regular,56,ABBOTSFORD                                                                                          ,60,15,4,0.0375,FixedTVariableR,43921.20175,33672.37825
13139,771,328469.48,3,3,0,0,1,1450.176287,1,1609.97,NA,70,F,Regular,42,VICTORIA                                                                                            ,48,5,2,0.0279,FixedTFixedR,976.9699435,633.0000565
336,810,426777.61,4,3,1,0,0,0,1,13436.02,NA,69,F,Regular,448,COQUITLAM                                                                                           ,24,20,2,0.0384,FixedTFixedR,7695.827749,5740.192251
4253,785,276634.23,5,3,1,0,1,1888.904702,1,59989.88,NA,69,M,Regular,275,VANCOUVER                                                                                           ,60,7,1,0.0279,FixedTFixedR,47391.64706,12598.23294
5972,735,176780.05,5,3,0,0,1,2145.511676,1,13191.88,NA,69,F,Regular,125,SURREY                                                                                              ,60,14,2,0.0279,FixedTFixedR,2127.721467,11064.15853
7180,769,49173.23,8,3,1,0,1,51.55663867,1,26612.77,NA,69,M,Regular,416,WHITE ROCK                                                                                          ,60,7,1,0.0365,FixedTVariableR,5067.875811,21544.89419
7862,775,46284.53,6,3,1,0,1,0,1,56920.23,NA,69,F,Regular,123,VICTORIA                                                                                            ,60,7,2,0.0279,FixedTFixedR,43144.93243,13775.29757
10733,764,950561.09,3,3,0,0,0,0,1,480182.51,NA,69,F,Regular,160,ABBOTSFORD                                                                                          ,60,10,3,0.0335,FixedTVariableR,133693.0712,346489.4388
12027,758,381963.51,3,3,0,0,0,0,1,38536.69,19196.22543,69,M,Regular,50,VANCOUVER                                                                                           ,60,10,1,0.0259,FixedTFixedR,26046.73867,12489.95133
3775,807,236605.89,6,3,0,1,1,48.19988311,1,91726.93,NA,68,F,Regular,71,RICHMOND                                                                                            ,60,13,2,0.0269,FixedTFixedR,42225.81512,49501.11488
4239,802,90737.13,5,3,0,0,1,0,1,50987.98,NA,68,M,Regular,196,SURREY                                                                                              ,60,4,2,0.0355,FixedTVariableR,38543.35034,12444.62966
4384,736,528091.67,4,3,0,0,1,69.57153924,1,5638.19,NA,68,M,Regular,152,SURREY                                                                                              ,60,14,2,0.0355,FixedTVariableR,5495.373413,142.8165871
4785,696,339035.21,3,3,1,0,0,0,1,388.11,NA,68,M,Regular,132,KAMLOOPS                                                                                            ,60,16,2,0.0294,FixedTFixedR,318.3893801,69.72061989
5340,792,499961.38,4,3,0,0,0,0,1,190747.64,NA,68,F,Regular,307,NORTH VANCOUVER                                                                                     ,60,9,2,0.0335,FixedTVariableR,93082.87286,97664.76714
5845,690,181822.42,5,3,1,0,1,0,1,10366.48,NA,68,F,Regular,120,VANCOUVER                                                                                           ,60,11,2,0.0269,FixedTFixedR,7404.329291,2962.150709
6230,664,161343.59,3,3,0,0,0,0,1,34658.96,NA,68,M,Regular,271,ABBOTSFORD                                                                                          ,60,14,2,0.0365,FixedTVariableR,16819.41079,17839.54921
8435,0,549726.61,3,3,0,0,0,0,1,94746.4,NA,68,F,Regular,245,VANCOUVER                                                                                           ,60,2,4,0.0299,FixedTFixedR,90096.33181,4650.068193
8492,768,234969.36,5,3,1,0,1,0,1,5891.36,NA,68,M,Regular,53,VANCOUVER                                                                                           ,60,10,2,0.0345,FixedTVariableR,358.1702556,5533.189744
8573,759,479134.76,7,3,1,0,1,0,1,323648.75,NA,68,M,Regular,393,VANCOUVER                                                                                           ,60,9,1,0.0335,FixedTVariableR,55748.72027,267900.0297
11264,776,222962.54,4,3,1,0,0,0,1,1731.21,NA,68,M,Regular,57,CHILLIWACK                                                                                          ,60,2,2,0.0299,FixedTFixedR,727.5356227,1003.674377
11267,741,123653.35,2,3,0,0,0,0,1,744.62,NA,68,F,Regular,54,CHILLIWACK                                                                                          ,60,6,2,0.0279,FixedTFixedR,193.4785199,551.1414801
3148,669,443795.6,4,3,0,0,1,0,1,16304.84,NA,67,M,Regular,196,VANCOUVER                                                                                           ,60,16.33333333,2,0.0275,FixedTVariableR,8713.12611,7591.71389
3256,774,489718.4,5,3,0,0,1,0,1,73801.9,NA,67,M,Regular,186,DELTA                                                                                               ,60,10,3,0.0235,FixedTVariableR,55492.68081,18309.21919
5034,831,75212.89,4,3,1,0,0,0,1,13552.95,NA,67,M,Regular,327,BURNABY                                                                                             ,60,12,2,0.0269,FixedTFixedR,1227.255644,12325.69436
6806,764,264869.04,6,3,0,0,1,0,1,185504.25,NA,67,F,Regular,314,VANCOUVER                                                                                           ,60,20,2,0.0289,FixedTFixedR,114292.7647,71211.48532
8294,763,183843.01,2,3,0,0,0,0,1,23002.25,NA,67,M,Regular,264,RICHMOND                                                                                            ,24,10,2,0.0299,FixedTFixedR,21107.96438,1894.285624
8340,621,240041.79,5,3,1,0,0,0,1,22480.99,NA,67,F,Regular,87,BURNABY                                                                                             ,54,11,1.75,0.0345,FixedTVariableR,18151.92574,4329.06426
140,809,382032.67,4,3,0,0,1,123.0057707,1,7336.24,NA,66,F,Regular,230,RICHMOND                                                                                            ,42,9.5,2,0.0299,FixedTFixedR,1111.167166,6225.072834
5128,795,173860.75,7,3,1,0,1,0,1,17497.05,NA,66,M,Regular,200,NORTH VANCOUVER                                                                                     ,24,14,1,0.0314,FixedTFixedR,474.756049,17022.29395
5734,764,608372.36,3,3,0,0,1,2236.021043,1,2984.83,NA,66,M,Regular,76,BURNABY                                                                                             ,12,8,1,0.0374,FixedTFixedR,2420.337846,564.4921545
6466,781,13571.65,5,3,0,0,1,467.0261271,1,68560.1,NA,66,F,Regular,152,SURREY                                                                                              ,60,12,1,0.0335,FixedTVariableR,37458.35026,31101.74974
8799,648,792234.09,5,3,1,0,1,0,1,94184.61,NA,66,F,Regular,169,COQUITLAM                                                                                           ,60,4,3,0.0345,FixedTVariableR,31804.33307,62380.27693
9484,707,379366.1,4,3,0,0,1,0,1,162234.21,NA,66,F,Regular,60,VICTORIA                                                                                            ,60,23,1,0.0395,FixedTVariableR,119310.8809,42923.32908
9496,799,1334412.61,3,3,0,0,0,0,1,2522.6,NA,66,M,Regular,87,VANCOUVER                                                                                           ,42,8.5,2.5,0.0299,FixedTFixedR,1574.026529,948.5734708
9708,811,147999.79,5,3,1,0,0,0,1,85443.7,NA,66,F,Regular,375,NORTH VANCOUVER                                                                                     ,48,22,2,0.0289,FixedTFixedR,33296.59541,52147.10459
11371,839,329942.74,5,3,0,0,0,0,1,135553.13,171303.6632,66,F,Regular,188,SURREY                                                                                              ,60,19,2,0.037,FixedTVariableR,129708.5239,5844.606121
12121,808,137535.03,3,3,0,0,0,0,1,44515.42,NA,66,F,Regular,59,SURREY                                                                                              ,60,3,2,0.0289,FixedTFixedR,13478.20818,31037.21182
12577,777,1119153.05,3,3,0,0,0,0,1,190089.91,NA,66,M,Regular,64,VANCOUVER                                                                                           ,60,10,3,0.0335,FixedTVariableR,111327.0372,78762.87285
13063,704,582938.2,3,3,0,0,0,0,1,177506.52,NA,66,F,Regular,43,ABBOTSFORD                                                                                          ,60,16,4,0.0385,FixedTVariableR,69358.67667,108147.8433
2793,725,824500.71,5,3,0,0,1,669.1221689,1,229508.44,NA,65,F,Regular,150,VANCOUVER                                                                                           ,60,6,3,0.0335,FixedTVariableR,8000.53839,221507.9016
3529,622,341500.91,4,3,0,0,1,1808.208773,1,52948.57,NA,65,M,Regular,419,BURNABY                                                                                             ,48,4,2,0.0279,FixedTFixedR,51030.45344,1918.116559
7751,748,282586.83,3,3,0,0,0,0,1,5333.59,NA,65,M,Regular,99,PITT MEADOWS                                                                                        ,60,14,2,0.0279,FixedTFixedR,4484.833945,848.7560548
8014,816,10782.26,3,3,0,0,0,0,1,3751.16,NA,65,M,Regular,192,SURREY                                                                                              ,24,7,1,0.0299,FixedTFixedR,1797.087209,1954.072791
9452,817,849061.88,3,3,0,0,1,655.3979299,1,14826.61,NA,65,M,Regular,141,BURNABY                                                                                             ,24,2,3,0.0299,FixedTFixedR,13037.72231,1788.887686
10692,779,761696.1,3,3,0,0,0,0,1,15529.34,NA,65,M,Regular,435,LANGLEY                                                                                             ,60,14,2,0.0279,FixedTFixedR,2972.27621,12557.06379
1554,790,92600.33,5,3,1,0,0,0,1,4909.63,NA,64,F,Regular,97,SURREY                                                                                              ,60,22,2,0.037,FixedTVariableR,1350.337293,3559.292707
